TransactionID,PaymentMethod,PaymentChannel,UPIApp,PayerPhoneNumber,PayerPhoneVerified,PayerUPIID,PayeeUPIID,IsQRTransaction,QRType,PaymentReference,ContactPresent,PaymentFraudScore
TXN14229,Phone Number,Mobile-Peer,Google Pay,9418965236,True,user4229@axis,user4229@okaxis,0,Static,REFIEZ0QOJF,True,0.068
TXN14230,Phone Number,Mobile-Peer,Google Pay,7963047633,True,user4230@paytm,user4230@icici,0,Static,REFWAEEC53N,True,0.079
TXN14231,Phone Number,Mobile-Peer,Paytm,7858340756,False,user4231@paytm,user4231@paytm,0,Dynamic,REF97FVF7Z6,True,0.001
TXN14232,QR Code,POS/QR,PhonePe,8131378432,True,user4232@paytm,user4232@okaxis,1,Static,REFSXW1QICJ,True,0.041
TXN14233,Phone Number,Mobile-Peer,BHIM,8003429286,True,user4233@icici,user4233@okaxis,0,Static,REFIY8VTEYW,True,0.033
TXN14234,UPI ID,VPA-Intent,PhonePe,9492917529,True,user4234@hdfc,user4234@axis,0,Static,REF9PW0KE2I,True,0.045
TXN14235,UPI ID,VPA-Intent,PhonePe,7969618502,True,user4235@axis,user4235@paytm,0,Static,REFCBLO5Z9G,True,0.017
TXN14236,UPI ID,VPA-Intent,Paytm,7870337363,False,user4236@icici,user4236@okaxis,0,Static,REFWYSO0U00,True,0.001
TXN14237,UPI ID,VPA-Intent,BHIM,8525946960,True,user4237@upi,user4237@hdfc,0,Static,REFPMK73CPV,True,0.004
TXN14238,Phone Number,Mobile-Peer,Paytm,9314094403,True,user4238@axis,user4238@hdfc,0,Static,REFMOV2Y2R6,True,0.074
TXN14239,QR Code,POS/QR,Paytm,8841923438,True,user4239@icici,user4239@sbi,1,Static,REF2YG49OB7,True,0.092
TXN14240,Phone Number,Mobile-Peer,Paytm,8639075250,True,user4240@paytm,user4240@axis,0,Static,REFYH39JLKO,True,0.021
TXN14241,UPI ID,VPA-Intent,Google Pay,7377765850,True,user4241@axis,user4241@icici,0,Static,REFS5CX9OHH,True,0.056
TXN14242,UPI ID,VPA-Intent,Google Pay,7336665384,True,user4242@sbi,user4242@okaxis,0,Static,REFGZEP6T5Q,True,0.053
TXN14243,UPI ID,VPA-Intent,PhonePe,8262154385,True,user4243@sbi,user4243@icici,0,Static,REF0GPQXILT,True,0.041
TXN14244,Phone Number,Mobile-Peer,PhonePe,9041887117,True,user4244@sbi,user4244@sbi,0,Static,REF3JE16ASZ,True,0.02
TXN14245,QR Code,POS/QR,Google Pay,7023392185,True,user4245@okaxis,user4245@upi,1,Dynamic,REFO3WR7P4D,True,0.012
TXN14246,Phone Number,Mobile-Peer,Paytm,9703074272,True,user4246@paytm,user4246@hdfc,0,Static,REFDQQTC2XD,True,0.013
TXN14247,Phone Number,Mobile-Peer,PhonePe,7288096807,True,user4247@upi,user4247@sbi,0,Static,REF2HAQP9TT,True,0.016
TXN14248,QR Code,POS/QR,Google Pay,8938392632,True,user4248@paytm,user4248@axis,1,Static,REF8DART5QU,True,0.081
TXN14249,Phone Number,Mobile-Peer,BHIM,8038682760,False,user4249@okaxis,user4249@axis,0,Dynamic,REF0IYZ0PB1,True,0.026
TXN14250,UPI ID,VPA-Intent,Google Pay,7398034985,True,user4250@upi,user4250@upi,0,Dynamic,REFYJC0KQIJ,True,0.041
TXN14251,Phone Number,Mobile-Peer,BHIM,9057364771,True,user4251@paytm,user4251@okaxis,0,Static,REFE4P04KBN,True,0.061
TXN14252,UPI ID,VPA-Intent,Paytm,8027322243,True,user4252@paytm,user4252@okaxis,0,Dynamic,REFOYCEC7H8,True,0.026
TXN14253,QR Code,POS/QR,Google Pay,9945810858,True,user4253@axis,user4253@upi,1,Static,REFNL9P4QH7,True,0.021
TXN14254,UPI ID,VPA-Intent,PhonePe,8825394788,True,user4254@hdfc,user4254@icici,0,Static,REFWGB8P5BH,True,0.028
TXN14255,UPI ID,VPA-Intent,PhonePe,9847849936,True,user4255@paytm,user4255@hdfc,0,Static,REFSCIIY4OF,True,0.008
TXN14256,UPI ID,VPA-Intent,Google Pay,7837626507,True,user4256@hdfc,user4256@okaxis,0,Static,REFCVWU2SLU,True,0.049
TXN14257,Phone Number,Mobile-Peer,Google Pay,8493972390,True,user4257@paytm,user4257@axis,0,Static,REF8ER38OOE,True,0.065
TXN14258,UPI ID,VPA-Intent,PhonePe,9709485454,True,user4258@upi,user4258@icici,0,Static,REFD5PJCCU7,True,0.056
TXN14259,Phone Number,Mobile-Peer,Paytm,9491168976,True,user4259@hdfc,user4259@sbi,0,Static,REFO7YAOI8G,True,0.065
TXN14260,Phone Number,Mobile-Peer,Google Pay,7304049558,True,user4260@axis,user4260@axis,0,Dynamic,REFSFPZRDDE,True,0.052
TXN14261,Phone Number,Mobile-Peer,PhonePe,9192927302,True,user4261@okaxis,user4261@hdfc,0,Static,REFJWAPYKRW,True,0.03
TXN14262,UPI ID,VPA-Intent,Paytm,7457849309,False,user4262@hdfc,user4262@hdfc,0,Static,REF7Z31WMIL,True,0.03
TXN14263,QR Code,POS/QR,PhonePe,8216593153,True,user4263@paytm,user4263@okaxis,1,Static,REFLUXT3MNY,True,0.019
TXN14264,UPI ID,VPA-Intent,PhonePe,7900081197,True,user4264@axis,user4264@icici,0,Static,REFXE2H9T8R,True,0.04
TXN14265,QR Code,POS/QR,PhonePe,8650719746,True,user4265@okaxis,user4265@okaxis,1,Static,REFJG7K0QIY,True,0.083
TXN14266,Phone Number,Mobile-Peer,PhonePe,7294292175,True,user4266@paytm,user4266@upi,0,Static,REFJ1DU6MIE,True,0.056
TXN14267,UPI ID,VPA-Intent,Paytm,7039013841,True,user4267@axis,user4267@sbi,0,Static,REFMRI6CSMB,True,0.057
TXN14268,Phone Number,Mobile-Peer,Google Pay,9845373263,True,user4268@axis,user4268@axis,0,Static,REF7ERZRM2U,True,0.078
TXN14269,UPI ID,VPA-Intent,Google Pay,8734303544,True,user4269@axis,user4269@paytm,0,Dynamic,REF3NA5M1WU,True,0.042
TXN14270,Phone Number,Mobile-Peer,Google Pay,8377554370,True,user4270@hdfc,user4270@icici,0,Static,REFDSOQA2PH,True,0.06
TXN14271,QR Code,POS/QR,Google Pay,8954595961,True,user4271@axis,user4271@icici,1,Static,REFDSLGXIH7,True,0.033
TXN14272,Phone Number,Mobile-Peer,Google Pay,9449950060,True,user4272@upi,user4272@upi,0,Static,REFBB9YB89J,True,0.004
TXN14273,Phone Number,Mobile-Peer,Paytm,9022585664,False,user4273@upi,user4273@upi,0,Dynamic,REFT8TTRVFU,True,0.069
TXN14274,Phone Number,Mobile-Peer,Google Pay,8032877056,True,user4274@upi,user4274@axis,0,Static,REFT508QGXD,True,0.055
TXN14275,Phone Number,Mobile-Peer,Paytm,7452967824,True,user4275@icici,user4275@paytm,0,Static,REF7MFE9T4N,True,0.077
TXN14276,Phone Number,Mobile-Peer,Paytm,7843488165,True,user4276@hdfc,user4276@axis,0,Static,REF8BELOT62,True,0.0
TXN14277,Phone Number,Mobile-Peer,PhonePe,9807734513,False,user4277@paytm,user4277@upi,0,Static,REF9Z9ADQYB,True,0.057
TXN14278,QR Code,POS/QR,Google Pay,9256260835,True,user4278@icici,user4278@paytm,1,Static,REFZWPQ22ZA,True,0.027
TXN14279,QR Code,POS/QR,Paytm,7399440972,True,user4279@sbi,user4279@paytm,1,Static,REFDKSD1W3O,True,0.044
TXN14280,QR Code,POS/QR,Paytm,8946849533,False,user4280@paytm,user4280@upi,1,Static,REFAQUOBEF8,True,0.045
TXN14281,UPI ID,VPA-Intent,PhonePe,9050682616,True,user4281@upi,user4281@hdfc,0,Static,REFE6ZMZSI9,True,0.002
TXN14282,QR Code,POS/QR,PhonePe,9593227777,True,user4282@upi,user4282@upi,1,Static,REFJ6COIDZO,True,0.085
TXN14283,QR Code,POS/QR,Google Pay,8763601872,True,user4283@hdfc,user4283@upi,1,Dynamic,REF413X30US,True,0.009
TXN14284,QR Code,POS/QR,PhonePe,7812961357,True,user4284@upi,user4284@okaxis,1,Static,REFW8WS4XSI,True,0.095
TXN14285,Phone Number,Mobile-Peer,PhonePe,7996400633,True,user4285@upi,user4285@icici,0,Dynamic,REFAXY8KLFX,True,0.046
TXN14286,QR Code,POS/QR,PhonePe,8578503894,True,user4286@sbi,user4286@paytm,1,Static,REFH1VYHTW1,True,0.027
TXN14287,Phone Number,Mobile-Peer,PhonePe,8991261025,True,user4287@okaxis,user4287@axis,0,Static,REFCGO0YUMO,True,0.051
TXN14288,UPI ID,VPA-Intent,PhonePe,8885752271,True,user4288@axis,user4288@paytm,0,Static,REFCOSGEVXU,True,0.056
TXN14289,QR Code,POS/QR,Paytm,7518619571,True,user4289@paytm,user4289@paytm,1,Static,REFIVKCO976,True,0.078
TXN14290,Phone Number,Mobile-Peer,PhonePe,7414794534,True,user4290@hdfc,user4290@okaxis,0,Static,REFLYJQF7R5,True,0.013
TXN14291,QR Code,POS/QR,Google Pay,9123022151,True,user4291@paytm,user4291@icici,1,Dynamic,REF773WIGL8,True,0.031
TXN14292,Phone Number,Mobile-Peer,Google Pay,8513592468,False,user4292@upi,user4292@hdfc,0,Static,REF9V2XRIVQ,True,0.009
TXN14293,Phone Number,Mobile-Peer,Paytm,9209520591,True,user4293@sbi,user4293@upi,0,Dynamic,REFLA9F5E5V,True,0.059
TXN14294,Phone Number,Mobile-Peer,PhonePe,7784289487,False,user4294@upi,user4294@paytm,0,Static,REF4PP09QAM,True,0.016
TXN14295,QR Code,POS/QR,PhonePe,7655584713,False,user4295@icici,user4295@okaxis,1,Static,REFXWBDKNXX,True,0.075
TXN14296,QR Code,POS/QR,Paytm,9613911557,True,user4296@paytm,user4296@axis,1,Dynamic,REF1JBXL89I,True,0.013
TXN14297,UPI ID,VPA-Intent,Paytm,8306570326,True,user4297@okaxis,user4297@upi,0,Static,REF9JJYML01,True,0.046
TXN14298,Phone Number,Mobile-Peer,Google Pay,9989067386,True,user4298@sbi,user4298@paytm,0,Static,REF7XKIMG5T,True,0.041
TXN14299,QR Code,POS/QR,PhonePe,8932692807,True,user4299@upi,user4299@icici,1,Static,REF804VULQ0,True,0.084
TXN14300,QR Code,POS/QR,PhonePe,9229812489,True,user4300@hdfc,user4300@icici,1,Static,REFJE4KDQ10,True,0.052
TXN14301,Phone Number,Mobile-Peer,PhonePe,8405353604,True,user4301@okaxis,user4301@paytm,0,Dynamic,REFZ0RYGREU,True,0.02
TXN14302,QR Code,POS/QR,PhonePe,7855673953,True,user4302@axis,user4302@okaxis,1,Static,REFPTPN299I,True,0.068
TXN14303,Phone Number,Mobile-Peer,PhonePe,7746441133,True,user4303@sbi,user4303@axis,0,Static,REFVAZUQC5M,True,0.024
TXN14304,Phone Number,Mobile-Peer,PhonePe,7736911755,True,user4304@sbi,user4304@icici,0,Dynamic,REF6ZBLES5Y,True,0.007
TXN14305,QR Code,POS/QR,PhonePe,8421730806,True,user4305@sbi,user4305@paytm,1,Dynamic,REFPLAPWKWB,True,0.083
TXN14306,QR Code,POS/QR,Paytm,7640356307,True,user4306@upi,user4306@okaxis,1,Static,REF0034UJ4Z,True,0.073
TXN14307,Phone Number,Mobile-Peer,Paytm,8392476525,True,user4307@axis,user4307@paytm,0,Static,REFJ2BZ39HO,True,0.005
TXN14308,Phone Number,Mobile-Peer,PhonePe,9863063153,True,user4308@hdfc,user4308@axis,0,Static,REF43RP2J8W,True,0.074
TXN14309,Phone Number,Mobile-Peer,BHIM,7921019973,True,user4309@paytm,user4309@hdfc,0,Static,REFT1PVSE28,True,0.016
TXN14310,Phone Number,Mobile-Peer,Paytm,7791574882,True,user4310@okaxis,user4310@sbi,0,Static,REFE5Z32EZW,True,0.059
TXN14311,Phone Number,Mobile-Peer,PhonePe,8936328052,True,user4311@sbi,user4311@upi,0,Static,REFBHH9HDQX,True,0.002
TXN14312,Phone Number,Mobile-Peer,PhonePe,8722385132,True,user4312@icici,user4312@upi,0,Static,REFLFXJVQC0,True,0.038
TXN14313,QR Code,POS/QR,PhonePe,7994337962,True,user4313@sbi,user4313@axis,1,Static,REF7FZPKDZD,True,0.026
TXN14314,Phone Number,Mobile-Peer,Paytm,7771277232,False,user4314@hdfc,user4314@sbi,0,Static,REF6NQ65IW0,True,0.044
TXN14315,QR Code,POS/QR,PhonePe,7321678776,True,user4315@upi,user4315@hdfc,1,Static,REFTGE18ALG,True,0.027
TXN14316,QR Code,POS/QR,PhonePe,7902107454,True,user4316@icici,user4316@axis,1,Static,REF0WOZUWFF,True,0.05
TXN14317,Phone Number,Mobile-Peer,Google Pay,9439517463,True,user4317@paytm,user4317@okaxis,0,Static,REF2TIKQP9N,True,0.001
TXN14318,Phone Number,Mobile-Peer,Paytm,7729099201,True,user4318@okaxis,user4318@okaxis,0,Static,REFXOPRDK7E,True,0.073
TXN14319,UPI ID,VPA-Intent,PhonePe,8582610566,True,user4319@okaxis,user4319@icici,0,Static,REFU5FRAG1Z,True,0.049
TXN14320,Phone Number,Mobile-Peer,Google Pay,9830733847,True,user4320@hdfc,user4320@sbi,0,Static,REFVAT1O6W6,True,0.002
TXN14321,Phone Number,Mobile-Peer,PhonePe,7584061825,True,user4321@okaxis,user4321@paytm,0,Static,REFONQCKV67,True,0.079
TXN14322,Phone Number,Mobile-Peer,Google Pay,9822528215,True,user4322@okaxis,user4322@okaxis,0,Static,REFAHW9254E,True,0.074
TXN14323,QR Code,POS/QR,PhonePe,9831044238,True,user4323@axis,user4323@axis,1,Dynamic,REFCSPC5RJG,True,0.066
TXN14324,QR Code,POS/QR,Google Pay,8931484075,True,user4324@okaxis,user4324@icici,1,Dynamic,REFPTAK3S9S,True,0.039
TXN14325,UPI ID,VPA-Intent,Google Pay,7903446721,True,user4325@okaxis,user4325@paytm,0,Static,REFRLHQZWDB,True,0.053
TXN14326,UPI ID,VPA-Intent,PhonePe,7248987901,True,user4326@sbi,user4326@hdfc,0,Static,REFG4V5JX30,True,0.051
TXN14327,Phone Number,Mobile-Peer,PhonePe,8143859715,True,user4327@paytm,user4327@upi,0,Dynamic,REF2VH3VN5Y,True,0.034
TXN14328,Phone Number,Mobile-Peer,PhonePe,7698448120,True,user4328@paytm,user4328@okaxis,0,Dynamic,REFH2MEO8OY,True,0.056
TXN14329,Phone Number,Mobile-Peer,PhonePe,8319809937,True,user4329@paytm,user4329@okaxis,0,Dynamic,REF910UE0YW,True,0.065
TXN14330,Phone Number,Mobile-Peer,PhonePe,8885523736,False,user4330@okaxis,user4330@paytm,0,Static,REFLDVZKD6S,True,0.065
TXN14331,Phone Number,Mobile-Peer,PhonePe,9802429903,True,user4331@okaxis,user4331@axis,0,Dynamic,REF8MNP5TMJ,True,0.078
TXN14332,Phone Number,Mobile-Peer,PhonePe,8232103113,True,user4332@hdfc,user4332@hdfc,0,Static,REFHHQRMYKG,True,0.064
TXN14333,Phone Number,Mobile-Peer,PhonePe,7955265255,True,user4333@axis,user4333@upi,0,Static,REFYKER2II7,True,0.044
TXN14334,Phone Number,Mobile-Peer,Paytm,9872739416,True,user4334@sbi,user4334@okaxis,0,Static,REFXDJ02C1N,True,0.064
TXN14335,Phone Number,Mobile-Peer,Paytm,7730212292,True,user4335@axis,user4335@sbi,0,Static,REF9PEUT7O8,True,0.024
TXN14336,UPI ID,VPA-Intent,PhonePe,9575552159,True,user4336@sbi,user4336@hdfc,0,Static,REFHHI8FKIW,True,0.015
TXN14337,QR Code,POS/QR,Google Pay,8838555086,True,user4337@upi,user4337@okaxis,1,Static,REFI8DGMTNT,True,0.03
TXN14338,UPI ID,VPA-Intent,BHIM,9767969411,False,user4338@axis,user4338@icici,0,Dynamic,REFPFJBJIBG,True,0.033
TXN14339,Phone Number,Mobile-Peer,Google Pay,9939381380,True,user4339@sbi,user4339@icici,0,Static,REFEMU2JMWF,True,0.047
TXN14340,QR Code,POS/QR,Paytm,9207493200,True,user4340@okaxis,user4340@axis,1,Dynamic,REFNUKU4DUM,True,0.032
TXN14341,Phone Number,Mobile-Peer,Paytm,8351498422,True,user4341@sbi,user4341@okaxis,0,Static,REFKKMMH9X6,True,0.039
TXN14342,Phone Number,Mobile-Peer,BHIM,7911912207,False,user4342@sbi,user4342@hdfc,0,Static,REFBCJC6NBC,True,0.046
TXN14343,Phone Number,Mobile-Peer,PhonePe,7078347364,True,user4343@hdfc,user4343@paytm,0,Static,REFGPAC23D3,True,0.022
TXN14344,UPI ID,VPA-Intent,PhonePe,8257693222,True,user4344@icici,user4344@hdfc,0,Static,REFL0VRCTM6,True,0.003
TXN14345,UPI ID,VPA-Intent,PhonePe,7074022465,True,user4345@icici,user4345@hdfc,0,Dynamic,REFX11XK688,True,0.006
TXN14346,Phone Number,Mobile-Peer,Google Pay,7268132469,True,user4346@paytm,user4346@okaxis,0,Static,REFGXBSACJN,True,0.049
TXN14347,Phone Number,Mobile-Peer,Google Pay,8486845498,True,user4347@hdfc,user4347@axis,0,Static,REFAYTSZEHP,True,0.074
TXN14348,Phone Number,Mobile-Peer,PhonePe,9849700259,True,user4348@sbi,user4348@icici,0,Dynamic,REFQMJCDPIZ,True,0.036
TXN14349,Phone Number,Mobile-Peer,PhonePe,9675731335,True,user4349@hdfc,user4349@upi,0,Static,REF54F48459,True,0.041
TXN14350,Phone Number,Mobile-Peer,Paytm,8927152336,True,user4350@paytm,user4350@axis,0,Static,REF4MZEPXO5,True,0.003
TXN14351,Phone Number,Mobile-Peer,PhonePe,9936814549,True,user4351@upi,user4351@icici,0,Static,REFRR0BIFBH,True,0.076
TXN14352,QR Code,POS/QR,Google Pay,9234335796,True,user4352@axis,user4352@paytm,1,Static,REFBSA7RU9X,True,0.086
TXN14353,Phone Number,Mobile-Peer,Paytm,9227513453,True,user4353@icici,user4353@upi,0,Static,REFAKE4KTK6,True,0.039
TXN14354,Phone Number,Mobile-Peer,Google Pay,7404822615,True,user4354@paytm,user4354@upi,0,Static,REFF1PGXENH,True,0.071
TXN14355,Phone Number,Mobile-Peer,PhonePe,8097612843,True,user4355@upi,user4355@paytm,0,Static,REF4KPAM9JY,True,0.035
TXN14356,Phone Number,Mobile-Peer,Paytm,8321571621,True,user4356@hdfc,user4356@paytm,0,Static,REFS3T1JAAS,True,0.037
TXN14357,UPI ID,VPA-Intent,PhonePe,8998336084,True,user4357@sbi,user4357@okaxis,0,Dynamic,REF06LJYSEC,True,0.041
TXN14358,Phone Number,Mobile-Peer,Paytm,7317034665,True,user4358@paytm,user4358@icici,0,Dynamic,REF8UJ8XXRX,True,0.026
TXN14359,UPI ID,VPA-Intent,Paytm,7202961792,True,user4359@sbi,user4359@okaxis,0,Static,REFKPQKW0L3,True,0.053
TXN14360,UPI ID,VPA-Intent,Google Pay,7737123913,False,user4360@axis,user4360@axis,0,Static,REFV9F42QRM,True,0.013
TXN14361,UPI ID,VPA-Intent,Google Pay,9431122918,True,user4361@paytm,user4361@sbi,0,Static,REF96B0EYQ8,True,0.058
TXN14362,QR Code,POS/QR,PhonePe,8468375153,True,user4362@sbi,user4362@paytm,1,Static,REFUAVU6P66,True,0.093
TXN14363,QR Code,POS/QR,Paytm,8771831640,True,user4363@upi,user4363@axis,1,Static,REFHQHE9O91,True,0.035
TXN14364,UPI ID,VPA-Intent,PhonePe,7744862701,True,user4364@sbi,user4364@hdfc,0,Dynamic,REFE77UTFQ6,True,0.04
TXN14365,Phone Number,Mobile-Peer,Google Pay,7268061336,True,user4365@upi,user4365@sbi,0,Dynamic,REFBTUHRNX8,True,0.04
TXN14366,QR Code,POS/QR,PhonePe,7550751604,True,user4366@hdfc,user4366@sbi,1,Static,REF196JJKCV,True,0.058
TXN14367,UPI ID,VPA-Intent,BHIM,9625328325,True,user4367@upi,user4367@icici,0,Static,REFVNKLCWPW,True,0.01
TXN14368,QR Code,POS/QR,BHIM,8023692385,True,user4368@icici,user4368@sbi,1,Static,REFRLUJ1XWC,True,0.075
TXN14369,UPI ID,VPA-Intent,Paytm,7916729989,True,user4369@okaxis,user4369@sbi,0,Dynamic,REFI5K2JSWP,True,0.031
TXN14370,QR Code,POS/QR,Google Pay,7575629272,True,user4370@okaxis,user4370@hdfc,1,Dynamic,REFV1QZ6B4T,True,0.01
TXN14371,UPI ID,VPA-Intent,PhonePe,9113144804,True,user4371@hdfc,user4371@icici,0,Static,REFE4316457,True,0.048
TXN14372,QR Code,POS/QR,Google Pay,7263481421,True,user4372@paytm,user4372@icici,1,Static,REFYLLQL7NO,True,0.09
TXN14373,QR Code,POS/QR,Paytm,9348339461,True,user4373@paytm,user4373@axis,1,Static,REFOZP0XW8U,True,0.001
TXN14374,QR Code,POS/QR,Google Pay,7912898919,True,user4374@paytm,user4374@sbi,1,Static,REFAQA5XK26,True,0.081
TXN14375,UPI ID,VPA-Intent,Google Pay,8481200033,True,user4375@hdfc,user4375@axis,0,Static,REFC8BCGIV4,True,0.034
TXN14376,UPI ID,VPA-Intent,Paytm,7932060875,True,user4376@icici,user4376@axis,0,Static,REF1MUOT8HL,True,0.003
TXN14377,UPI ID,VPA-Intent,PhonePe,9331408290,True,user4377@axis,user4377@upi,0,Static,REFN3135NMK,True,0.027
TXN14378,QR Code,POS/QR,Paytm,9981466548,False,user4378@sbi,user4378@okaxis,1,Static,REFQMCWNNDB,True,0.042
TXN14379,Phone Number,Mobile-Peer,Google Pay,9975993851,True,user4379@paytm,user4379@okaxis,0,Static,REF7Z7LETJ7,True,0.015
TXN14380,Phone Number,Mobile-Peer,PhonePe,8286151122,True,user4380@paytm,user4380@hdfc,0,Static,REF6Y9Q15PA,True,0.029
TXN14381,UPI ID,VPA-Intent,Paytm,8105585878,True,user4381@axis,user4381@upi,0,Static,REFUE0NLYPF,True,0.03
TXN14382,QR Code,POS/QR,Paytm,9352804657,True,user4382@paytm,user4382@icici,1,Static,REFYY3GXS37,True,0.055
TXN14383,Phone Number,Mobile-Peer,Google Pay,8219973841,True,user4383@icici,user4383@axis,0,Dynamic,REFZVQ9BUCP,True,0.012
TXN14384,Phone Number,Mobile-Peer,Google Pay,9197529067,True,user4384@okaxis,user4384@axis,0,Static,REFXPVUX4EJ,True,0.047
TXN14385,UPI ID,VPA-Intent,Paytm,7701817889,True,user4385@icici,user4385@hdfc,0,Static,REFYFBQLM3L,True,0.015
TXN14386,UPI ID,VPA-Intent,Paytm,8300814636,True,user4386@sbi,user4386@icici,0,Static,REFK4ZX8EAC,True,0.01
TXN14387,UPI ID,VPA-Intent,BHIM,8589507246,True,user4387@icici,user4387@axis,0,Static,REFIEMYEEDE,True,0.02
TXN14388,QR Code,POS/QR,PhonePe,8338936333,False,user4388@upi,user4388@hdfc,1,Static,REF2RV5JWXV,True,0.064
TXN14389,Phone Number,Mobile-Peer,Google Pay,8438543893,True,user4389@upi,user4389@upi,0,Static,REF7287SBCH,True,0.077
TXN14390,Phone Number,Mobile-Peer,Paytm,7448235656,False,user4390@paytm,user4390@upi,0,Dynamic,REF5UX5LDR5,True,0.066
TXN14391,Phone Number,Mobile-Peer,Google Pay,9543400068,False,user4391@icici,user4391@sbi,0,Static,REFX5E1722G,True,0.069
TXN14392,UPI ID,VPA-Intent,Google Pay,9405912581,True,user4392@axis,user4392@sbi,0,Dynamic,REFUMD30AFG,True,0.013
TXN14393,Phone Number,Mobile-Peer,Google Pay,9706275244,True,user4393@upi,user4393@axis,0,Static,REF29P0MJ30,True,0.037
TXN14394,QR Code,POS/QR,PhonePe,7007979912,True,user4394@upi,user4394@upi,1,Static,REF6YZQ8507,True,0.045
TXN14395,QR Code,POS/QR,PhonePe,9534215199,True,user4395@upi,user4395@hdfc,1,Static,REFSUVAFUYA,True,0.046
TXN14396,QR Code,POS/QR,PhonePe,8244626277,True,user4396@okaxis,user4396@axis,1,Dynamic,REF9QOARLRA,True,0.02
TXN14397,UPI ID,VPA-Intent,Google Pay,7484350912,True,user4397@upi,user4397@hdfc,0,Dynamic,REF3T00TS7X,True,0.051
TXN14398,Phone Number,Mobile-Peer,PhonePe,8111086806,True,user4398@icici,user4398@upi,0,Dynamic,REF9RHHMRE7,True,0.027
TXN14399,QR Code,POS/QR,Paytm,8932891368,True,user4399@axis,user4399@sbi,1,Static,REFUY0LPQET,True,0.047
TXN14400,Phone Number,Mobile-Peer,PhonePe,7306036483,True,user4400@sbi,user4400@hdfc,0,Static,REFU3DR7X7J,True,0.029
TXN14401,Phone Number,Mobile-Peer,PhonePe,7668562208,True,user4401@okaxis,user4401@paytm,0,Static,REF1Z58F3CK,True,0.028
TXN14402,Phone Number,Mobile-Peer,BHIM,7209855794,True,user4402@okaxis,user4402@okaxis,0,Static,REF1NG4S5V4,True,0.049
TXN14403,Phone Number,Mobile-Peer,Google Pay,8899604567,True,user4403@hdfc,user4403@paytm,0,Static,REFWCSF1F08,True,0.079
TXN14404,QR Code,POS/QR,PhonePe,9292497899,True,user4404@axis,user4404@upi,1,Static,REF69YDPH9Y,True,0.088
TXN14405,QR Code,POS/QR,Paytm,8248001151,True,user4405@sbi,user4405@paytm,1,Static,REFA4CZZ7M7,True,0.093
TXN14406,Phone Number,Mobile-Peer,Paytm,7023661540,True,user4406@icici,user4406@sbi,0,Static,REF0UBG9T4I,True,0.035
TXN14407,Phone Number,Mobile-Peer,Google Pay,9760131247,True,user4407@sbi,user4407@sbi,0,Static,REF3CLV1CF6,True,0.015
TXN14408,QR Code,POS/QR,Paytm,7975383758,True,user4408@sbi,user4408@upi,1,Dynamic,REFOOC4QQE1,True,0.001
TXN14409,UPI ID,VPA-Intent,PhonePe,9976022940,True,user4409@icici,user4409@hdfc,0,Static,REFY9UZO9IB,True,0.003
TXN14410,Phone Number,Mobile-Peer,PhonePe,8832152845,True,user4410@okaxis,user4410@okaxis,0,Static,REFLQ7REGZF,True,0.058
TXN14411,QR Code,POS/QR,Paytm,8569651201,False,user4411@icici,user4411@sbi,1,Static,REFRQDWRKP6,True,0.036
TXN14412,QR Code,POS/QR,PhonePe,8339359863,True,user4412@okaxis,user4412@hdfc,1,Static,REFWGIPQ6OH,True,0.065
TXN14413,QR Code,POS/QR,BHIM,7458126917,True,user4413@hdfc,user4413@upi,1,Static,REFK9IUQR6J,True,0.055
TXN14414,Phone Number,Mobile-Peer,PhonePe,7410745005,True,user4414@okaxis,user4414@okaxis,0,Dynamic,REFASN5AFT4,True,0.078
TXN14415,QR Code,POS/QR,PhonePe,9190482857,True,user4415@sbi,user4415@upi,1,Static,REFZDARWLHM,True,0.071
TXN14416,QR Code,POS/QR,Google Pay,9442170851,True,user4416@sbi,user4416@paytm,1,Static,REFLCG4NB73,True,0.098
TXN14417,QR Code,POS/QR,Google Pay,7450605300,True,user4417@sbi,user4417@icici,1,Static,REFG0MCCGWP,True,0.03
TXN14418,QR Code,POS/QR,PhonePe,9301452244,True,user4418@paytm,user4418@axis,1,Static,REFVZN6L19N,True,0.033
TXN14419,UPI ID,VPA-Intent,PhonePe,9425515386,False,user4419@okaxis,user4419@axis,0,Static,REF5VQ0A7X1,True,0.031
TXN14420,Phone Number,Mobile-Peer,BHIM,8713656766,True,user4420@axis,user4420@sbi,0,Static,REF6IPCF068,True,0.04
TXN14421,UPI ID,VPA-Intent,Paytm,8600594689,True,user4421@paytm,user4421@icici,0,Static,REF4QOMMSJ9,True,0.031
TXN14422,QR Code,POS/QR,PhonePe,7318468046,True,user4422@upi,user4422@hdfc,1,Dynamic,REF7NHFJHRQ,True,0.085
TXN14423,QR Code,POS/QR,Google Pay,8641961772,True,user4423@paytm,user4423@okaxis,1,Static,REFB3LMZUM7,True,0.071
TXN14424,Phone Number,Mobile-Peer,Google Pay,8207412304,True,user4424@hdfc,user4424@axis,0,Static,REFFR191CCO,True,0.014
TXN14425,Phone Number,Mobile-Peer,Paytm,7249779141,True,user4425@sbi,user4425@axis,0,Static,REFSDG7KM6L,True,0.047
